"","word","sentiment"
"1159","pulchritudo","positive"
"1160","petram","positive"
"1161","petram","trust"
"1162","apis","anger"
"1163","apis","fear"
"1164","cervisia","joy"
"1165","cervisia","positive"
"1166","accidet","negative"
"1167","conveniat","positive"
"1168","befriend","joy"
"1169","befriend","positive"
"1170","befriend","trust"
"1171","oro","negative"
"1172","oro","sadness"
"1173","mendicus","negative"
"1174","mendicus","sadness"
"1175","petitio","negative"
"1176","inceperat","anticipation"
"1177","Behemoth","fear"
"1178","Behemoth","negative"
"1179","beholden","negative"
"1180","tardo remeavit","negative"
"1181","crediderunt","trust"
"1182","credentis","trust"
"1183","credens","positive"
"1184","credens","trust"
"1185","contemnere","anger"
"1186","contemnere","disgust"
"1187","contemnere","fear"
"1188","contemnere","negative"
"1189","contemnere","sadness"
"1190","belligerantium","anger"
"1191","belligerantium","fear"
"1192","belligerantium","negative"
"1193","follis","anger"
"1194","balteus","anger"
"1195","balteus","fear"
"1196","balteus","negative"
"1197","bender","negative"
"1198","benefactor","positive"
"1199","benefactor","trust"
"1200","salutaria","positive"
"1201","beneficium","positive"
"1202","benevolentia","joy"
"1203","benevolentia","positive"
"1204","benevolentia","trust"
"1205","benign","joy"
"1206","benign","positive"
"1207","legata","trust"
"1208","orbatus","negative"
"1209","orbatus","sadness"
"1210","orbitatem","negative"
"1211","orbitatem","sadness"
"1212","orba","negative"
"1213","berserk","anger"
"1214","berserk","negative"
"1215","berth","positive"
"1216","bestial","disgust"
"1217","bestial","fear"
"1218","bestial","negative"
"1219","traditio","anger"
"1220","traditio","disgust"
"1221","traditio","negative"
"1222","traditio","sadness"
"1223","traditio","surprise"
"1224","proditio","anger"
"1225","proditio","disgust"
"1226","proditio","negative"
"1227","proditio","sadness"
"1228","desponsata","anticipation"
"1229","desponsata","joy"
"1230","desponsata","positive"
"1231","desponsata","trust"
"1232","melius","positive"
"1233","potum","positive"
"1234","cave","anticipation"
"1235","cave","fear"
"1236","cave","negative"
"1237","obstupefacti","fear"
"1238","obstupefacti","negative"
"1239","obstupefacti","surprise"
"1240","stupor","fear"
"1241","stupor","surprise"
"1242","bias","anger"
"1243","bias","negative"
"1244","biased","negative"
"1245","biblicus","positive"
"1246","altercatio","anger"
"1247","altercatio","disgust"
"1248","altercatio","negative"
"1249","biennis","anticipation"
"1250","feretrum","fear"
"1251","feretrum","negative"
"1252","feretrum","sadness"
"1253","bigot","anger"
"1254","bigot","disgust"
"1255","bigot","fear"
"1256","bigot","negative"
"1257","bigoted","anger"
"1258","bigoted","disgust"
"1259","bigoted","fear"
"1260","bigoted","negative"
"1261","bigoted","sadness"
"1262","bilis","anger"
"1263","bilis","disgust"
"1264","bilis","negative"
"1265","bilinguis","positive"
"1266","biopsy","fear"
"1267","biopsy","negative"
"1268","betula","anger"
"1269","betula","disgust"
"1270","betula","fear"
"1271","betula","negative"
"1272","nativitas","anticipation"
"1273","nativitas","fear"
"1274","nativitas","joy"
"1275","nativitas","positive"
"1276","nativitas","trust"
"1277","natalis","anticipation"
"1278","natalis","joy"
"1279","natalis","positive"
"1280","natalis","surprise"
"1281","natale","anger"
"1282","natale","negative"
"1283","bitch","anger"
"1284","bitch","disgust"
"1285","bitch","fear"
"1286","bitch","negative"
"1287","bitch","sadness"
"1288","mordere","negative"
"1289","amare","anger"
"1290","amare","disgust"
"1291","amare","negative"
"1292","amare","sadness"
"1293","amaritudinem","anger"
"1294","amaritudinem","disgust"
"1295","amaritudinem","negative"
"1296","amaritudinem","sadness"
"1297","prodigiosum","negative"
"1298","prodigiosum","surprise"
"1299","Aenean","negative"
"1300","INTERMINOR","anger"
"1301","INTERMINOR","fear"
"1302","INTERMINOR","negative"
"1303","nigredo","fear"
"1304","nigredo","negative"
"1305","nigredo","sadness"
"1306","culpa","anger"
"1307","culpa","disgust"
"1308","culpa","negative"
"1309","sine querela","positive"
"1310","blandus","negative"
"1311","stragulum","trust"
"1312","blasphemus","anger"
"1313","blasphemus","disgust"
"1314","blasphemus","negative"
"1315","blasphemia","anger"
"1316","blasphemia","negative"
"1317","inspiratione","anger"
"1318","inspiratione","fear"
"1319","inspiratione","negative"
"1320","inspiratione","surprise"
"1321","manifestus","anger"
"1322","manifestus","disgust"
"1323","manifestus","negative"
"1324","blather","negative"
"1325","ardere","anger"
"1326","ardere","negative"
"1327","austero","negative"
"1328","austero","sadness"
"1329","cruentis","disgust"
"1330","cruentis","fear"
"1331","cruentis","negative"
"1332","cruentis","sadness"
"1333","macula","anger"
"1334","macula","disgust"
"1335","macula","fear"
"1336","macula","negative"
"1337","macula","sadness"
"1338","benedicite","anticipation"
"1339","benedicite","joy"
"1340","benedicite","positive"
"1341","benedicite","trust"
"1342","beatus","joy"
"1343","beatus","positive"
"1344","benedictio","anticipation"
"1345","benedictio","joy"
"1346","benedictio","positive"
"1347","benedictio","trust"
"1348","beneficia","anticipation"
"1349","beneficia","joy"
"1350","beneficia","positive"
"1351","beneficia","surprise"
"1352","beneficia","trust"
"1353","corrupto","disgust"
"1354","corrupto","fear"
"1355","corrupto","negative"
"1356","corrupto","sadness"
"1357","inruisse ferunt","disgust"
"1358","inruisse ferunt","negative"
"1359","inruisse ferunt","sadness"
"1360","excaecatus","negative"
"1361","velate","anticipation"
"1362","velate","fear"
"1363","velate","surprise"
"1364","temere","negative"
"1365","temere","sadness"
"1366","caecitas","negative"
"1367","caecitas","sadness"
"1368","beatitudo","joy"
"1369","beatitudo","positive"
"1370","beatus","joy"
"1371","beatus","positive"
"1372","pustula","disgust"
"1373","pustula","negative"
"1374","blitz","surprise"
"1375","bloated","disgust"
"1376","bloated","negative"
"1377","blob","disgust"
"1378","blob","fear"
"1379","blob","negative"
"1380","obsidio","anger"
"1381","obsidio","fear"
"1382","obsidio","negative"
"1383","obsidio","sadness"
"1384","exsanguis","positive"
"1385","sanguis","anger"
"1386","sanguis","disgust"
"1387","sanguis","fear"
"1388","sanguis","negative"
"1389","sanguis","sadness"
"1390","sanguis","surprise"
"1391","sanguinarius","anger"
"1392","sanguinarius","disgust"
"1393","sanguinarius","fear"
"1394","sanguinarius","negative"
"1395","sanguinum","anger"
"1396","sanguinum","disgust"
"1397","sanguinum","fear"
"1398","sanguinum","negative"
"1399","sanguinum","sadness"
"1400","florere","anticipation"
"1401","florere","joy"
"1402","florere","positive"
"1403","florere","trust"
"1404","florere","joy"
"1405","florere","positive"
"1406","deleo","negative"
"1407","CERAULA","negative"
"1408","flaverint","negative"
"1409","caeruleum","sadness"
"1410","agnus","fear"
"1411","agnus","negative"
"1412","agnus","sadness"
"1413","harundineo","negative"
"1414","error","disgust"
"1415","error","negative"
"1416","error","sadness"
"1417","blur","negative"
"1418","oculorum","negative"
"1419","erubesco","negative"
"1420","tabula","anticipation"
"1421","gloriatio","negative"
"1422","gloriatio","positive"
"1423","jactantia","negative"
"1424","satellitum","positive"
"1425","satellitum","trust"
"1426","palus","negative"
"1427","bogus","anger"
"1428","bogus","disgust"
"1429","bogus","negative"
"1430","coquere","disgust"
"1431","coquere","negative"
"1432","boilerplate","negative"
"1433","feruentes","anger"
"1434","feruentes","anticipation"
"1435","feruentes","joy"
"1436","feruentes","negative"
"1437","feruentes","positive"
"1438","audax","positive"
"1439","audacia","positive"
"1440","caput","positive"
"1441","bomb","anger"
"1442","bomb","fear"
"1443","bomb","negative"
"1444","bomb","sadness"
"1445","bomb","surprise"
"1446","bombard","anger"
"1447","bombard","fear"
"1448","bombard","negative"
"1449","bombardarum","anger"
"1450","bombardarum","fear"
"1451","bombardarum","negative"
"1452","bombed","disgust"
"1453","bombed","negative"
"1454","bomber","fear"
"1455","bomber","sadness"
"1456","bonanza","joy"
"1457","bonanza","positive"
"1458","servitus","fear"
"1459","servitus","negative"
"1460","servitus","sadness"
"1461","vincula","negative"
"1462","bonne","positive"
"1463","bonus","anticipation"
"1464","bonus","joy"
"1465","bonus","positive"
"1466","bonus","surprise"
"1467","boo","negative"
"1468","booby","negative"
"1469","bookish","positive"
"1470","bibliopolium","positive"
"1471","bookworm","negative"
"1472","bookworm","positive"
"1473","boomerang","anticipation"
"1474","boomerang","trust"
"1475","beneficium","positive"
"1476","booze","negative"
"1477","bore","negative"
"1478","taedium","negative"
"1479","taedium","sadness"
"1480","taediosus","negative"
"1481","mutuum accipit","negative"
"1482","molestum","negative"
"1483","molesta","anger"
"1484","molesta","negative"
"1485","molesta","sadness"
"1486","imo","negative"
"1487","imo","sadness"
"1488","profundo","fear"
"1489","ligatus","negative"
"1490","munificus","anticipation"
"1491","munificus","joy"
"1492","munificus","positive"
"1493","largitas","anticipation"
"1494","largitas","joy"
"1495","largitas","positive"
"1496","largitas","trust"
"1497","bouquet","joy"
"1498","bouquet","positive"
"1499","bouquet","trust"
"1500","praedura","anger"
"1501","praedura","negative"
"1502","bubulus","disgust"
"1503","bubulus","negative"
"1504","viscera","disgust"
"1505","caestu","anger"
"1506","simul boycott pronuntiavit","negative"
"1507","glorior","negative"
"1508","cerebra","positive"
"1509","furfures","disgust"
"1510","sublimatum","negative"
"1511","bravado","negative"
"1512","fortitudo","positive"
"1513","rixa","anger"
"1514","rixa","disgust"
"1515","rixa","fear"
"1516","rixa","negative"
"1517","aeneum","anger"
"1518","aeneum","negative"
"1519","contritionem","negative"
"1520","confractus","surprise"
"1521","naufragii","negative"
"1522","prandium","positive"
"1523","breakneck","negative"
"1524","-usque","negative"
"1525","-usque","sadness"
"1526","praemium","negative"
"1527","ambitus","disgust"
"1528","ambitus","negative"
"1529","epithalamium","anticipation"
"1530","epithalamium","joy"
"1531","epithalamium","positive"
"1532","epithalamium","trust"
"1533","sponsa","anticipation"
"1534","sponsa","joy"
"1535","sponsa","positive"
"1536","sponsa","trust"
"1537","sponsus","anticipation"
"1538","sponsus","joy"
"1539","sponsus","positive"
"1540","sponsus","trust"
"1541","pronuba","joy"
"1542","pronuba","positive"
"1543","pronuba","trust"
"1544","LEGIO","fear"
"1545","LEGIO","negative"
"1546","perspicuus","joy"
"1547","perspicuus","positive"
"1548","perspicuus","surprise"
"1549","perspicuus","trust"
"1550","claritas","positive"
"1551","egregie","anticipation"
"1552","egregie","joy"
"1553","egregie","positive"
"1554","egregie","trust"
"1555","sulphur","anger"
"1556","sulphur","fear"
"1557","sulphur","negative"
"1558","seta","negative"
"1559","broadside","anticipation"
"1560","broadside","negative"
"1561","brocade","positive"
"1562","broil","anger"
"1563","broil","negative"
"1564","fregit","fear"
"1565","fregit","negative"
"1566","fregit","sadness"
"1567","Fracti","anger"
"1568","Fracti","fear"
"1569","Fracti","negative"
"1570","Fracti","sadness"
"1571","lupanar","disgust"
"1572","lupanar","negative"
"1573","frater","positive"
"1574","frater","trust"
"1575","fraternitas","positive"
"1576","fraternitas","trust"
"1577","fraterna","anticipation"
"1578","fraterna","joy"
"1579","fraterna","positive"
"1580","fraterna","trust"
"1581","cicatrix","anticipation"
"1582","cicatrix","negative"
"1583","brunt","anger"
"1584","brunt","negative"
"1585","truculentus","anger"
"1586","truculentus","fear"
"1587","truculentus","negative"
"1588","immanitas","anger"
"1589","immanitas","fear"
"1590","immanitas","negative"
"1591","brutum","anger"
"1592","brutum","fear"
"1593","brutum","negative"
"1594","brutum","sadness"
"1595","hircum","fear"
"1596","hircum","negative"
"1597","hircum","positive"
"1598","hircum","surprise"
"1599","buddy","anticipation"
"1600","buddy","joy"
"1601","buddy","positive"
"1602","buddy","trust"
"1603","budget","trust"
"1604","plaga","anger"
"1605","plaga","negative"
"1606","bug","disgust"
"1607","bug","fear"
"1608","bug","negative"
"1609","bugaboo","anger"
"1610","bugaboo","fear"
"1611","bugaboo","negative"
"1612","bugaboo","sadness"
"1613","litui","anticipation"
"1614","constructum","positive"
"1615","aedificium","positive"
"1616","bulbosa","negative"
"1617","bulldog","positive"
"1618","bulletproof","positive"
"1619","corruptor, saevus","anger"
"1620","corruptor, saevus","fear"
"1621","corruptor, saevus","negative"
"1622","bum","disgust"
"1623","bum","negative"
"1624","bum","sadness"
"1625","bummer","anger"
"1626","bummer","disgust"
"1627","bummer","negative"
"1628","munitum","fear"
"1629","buoy","positive"
"1630","gravis","fear"
"1631","gravis","negative"
"1632","gravis","sadness"
"1633","officiale","negative"
"1634","officiale","trust"
"1635","officiale","disgust"
"1636","officiale","negative"
"1637","RUPTOR","disgust"
"1638","RUPTOR","fear"
"1639","RUPTOR","negative"
"1640","burgaria","negative"
"1641","sepultura","anger"
"1642","sepultura","fear"
"1643","sepultura","negative"
"1644","sepultura","sadness"
"1645","sepultus","fear"
"1646","sepultus","negative"
"1647","sepultus","sadness"
"1648","burke","anger"
"1649","burke","disgust"
"1650","burke","fear"
"1651","burke","negative"
"1652","burke","sadness"
"1653","burlesque","surprise"
"1654","incensum","disgust"
"1655","incensum","negative"
"1656","bursarium","trust"
"1657","sepelire","sadness"
"1658","buss","joy"
"1659","buss","positive"
"1660","busted","anger"
